wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
MafQP0gPo,https://weibo.cn/comment/MafQP0gPo?uid=2180399745&rl=0#cmtfrm,新浪热点:【#来一场舌尖上的藕遇#】“荷莲一身宝，秋藕最补人”，又到了吃藕的季节。在盛产莲藕的湖北，一碗香浓清甜的排骨藕汤，是湖北人接待贵客的必备佳肴。湖北好藕应该怎么选？排骨藕汤如何四次成汤？今天让#寻味家#带你一起品尝粉糯醇嫩的排骨藕汤，感受藕香与肉香的绝配美味[哇]  [组图共9张] 原图 ,http://ww3.sinaimg.cn/large/002wVUFrly8h74o0yuh51j60rs0rswjl02.jpg http://ww3.sinaimg.cn/large/002wVUFrly8h74o22763fj60rs0rs0xs02.jpg http://ww1.sinaimg.cn/large/002wVUFrly8h74o23gwo1j60rs0rs0xm02.jpg http://ww2.sinaimg.cn/large/002wVUFrly8h74o2596cwj60rs0rs48g02.jpg http://ww1.sinaimg.cn/large/002wVUFrly8h74o0tac6tj60rs0rstdp02.jpg http://ww4.sinaimg.cn/large/002wVUFrly8h74o22q6ekj60rs0rsagw02.jpg http://ww3.sinaimg.cn/large/002wVUFrly8h74o1vf0c1j60rs0rs43a02.jpg http://ww2.sinaimg.cn/large/002wVUFrly8h74o14i9erj60rs0rs42s02.jpg http://ww4.sinaimg.cn/large/002wVUFrly8h74o19850mj60rs0rsdl102.jpg,无,2022-10-14 12:01 ,微博发布平台专业版,13,7,2
MafQwpjZA,https://weibo.cn/comment/MafQwpjZA?uid=2180399745&rl=0#cmtfrm,央视网文娱:面粉和淀粉按照一比一的量混合，调成糊状，新鲜的大牡蛎裹上面糊，下锅油炸，淀粉能让外皮更酥脆，面粉则能让颜色更金黄。如果做给小朋友吃，还可以用白糖、白醋、番茄酱和水淀粉熬制一个芡汁，让炸牡蛎均匀裹上酸酸甜甜的滋味儿，既好吃又开胃~ 央视网文娱的微博视频  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 12:01 ,微博视频号,13,2,0
wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
MaoP82cow,https://weibo.cn/comment/MaoP82cow?uid=2180399745&rl=0#cmtfrm,IN话题指南:【#山东女生偶遇超大地瓜被震惊#：山东不仅人高马大地瓜也大得出奇】10月14日，山东济宁，一女生在街头无意看到一车红薯，红薯体型让她惊呆了，女生称比她头都要大好几圈，从来没见过这么大的红薯。她笑称，山东不仅人高马大，地瓜也大得出奇，一个红薯大概有几十斤重。@齐鲁晚报 齐鲁晚报的微博视频  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-15 10:52 ,微博视频号,2,0,0
MaoMZpTH4,https://weibo.cn/comment/MaoMZpTH4?uid=2180399745&rl=0#cmtfrm,程师视野:有点乱？S妈祝福汪小菲新恋情，曝大S曾想撮合她和前公公在一起  详情==> 有点乱？S妈祝福汪小菲新恋情，曝大S曾想撮合她和前公公在一起   [组图共7张] 原图 ,http://ww2.sinaimg.cn/large/e86ec677ly8h2jau6wbolj20e70e3dg5.jpg http://ww4.sinaimg.cn/large/e3445697ly8h2jav7yishj20f90dlaan.jpg http://ww1.sinaimg.cn/large/e86ec677ly8h2jaycudajj20hs0aotad.jpg http://ww2.sinaimg.cn/large/e3445697ly8h2jazf9bqfj20hs0emjsj.jpg http://ww1.sinaimg.cn/large/e86ec677ly8h2jb2igt25j20h10c3aai.jpg http://ww4.sinaimg.cn/large/e3445697ly8h2jb3jriiwj20hs0bv3zt.jpg http://ww1.sinaimg.cn/large/e86ec677ly8h2jb6og73uj20hs0bvjst.jpg,无,2022-10-15 10:47 ,编程客网,0,0,0
MaoLhhJGk,https://weibo.cn/comment/MaoLhhJGk?uid=2180399745&rl=0#cmtfrm,新浪资讯台:现实版的天竺鼠车车大部队有被可爱到kanazawa_joho  @Eleven11dream Eleven11dream的微博视频  ,https://h5.sinaimg.cn/m/emoticon/icon/default/d_taikaixin-b7d86de3fd.png,无,2022-10-15 10:42 ,微博视频号,11,3,5
MaoK7aGR6,https://weibo.cn/comment/MaoK7aGR6?uid=2180399745&rl=0#cmtfrm,#屠呦呦为测青蒿素安全性曾以身试药# 【她以身试药，用一株小草改变了世界！】“青蒿素是中医药给世界的一份礼物”，青蒿素问世50年来，挽救了全球数百万人的生命。带领团队攻坚克难，研究发现青蒿素的，正是“共和国勋章”获得者屠呦呦。她说：“一个科研的成功不会很轻易，要做出艰苦的努力”↓↓↓向每一位勇敢前行的科研工作者致敬！（央视新闻微信公众号） 她以身试药，用一株小草改变了世界！                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-15 10:39 ,微博 weibo.com,128,8,10
MaoJSo6vp,https://weibo.cn/comment/MaoJSo6vp?uid=2180399745&rl=0#cmtfrm,杜兰特中文网:威斯布鲁克离开了球场，直接回了更衣室。#NBA季前赛##湖人vs国王##NBA吐槽大会#  [组图共2张] 原图 ,http://ww3.sinaimg.cn/large/61ff3255gy1h75s3y8owhg20k909r4qw.gif http://ww3.sinaimg.cn/large/61ff3255gy1h75rvizg32j20x409gwh4.jpg,无,2022-10-15 10:39 ,新版微博 weibo.com,130,2,23
MaoIHnNGQ,https://weibo.cn/comment/MaoIHnNGQ?uid=2180399745&rl=0#cmtfrm,简直笑哭了:笑死了哈哈哈哈哈哈哈哈我们表白墙上的奇葩事  [组图共9张] 原图 ,http://ww4.sinaimg.cn/large/668c33dely1h75rsj3vkwj20tz1nugp1.jpg http://ww2.sinaimg.cn/large/668c33dely1h75rsjia8ej20u01jkgqk.jpg http://ww2.sinaimg.cn/large/668c33dely1h75rsjtmbpj20u00yyjum.jpg http://ww1.sinaimg.cn/large/668c33dely1h75rsk427jj20m518ht9r.jpg http://ww4.sinaimg.cn/large/668c33dely1h75rski06bj20tw1n6jx5.jpg http://ww4.sinaimg.cn/large/668c33dely1h75rsks88zj20u01j3aei.jpg http://ww3.sinaimg.cn/large/668c33dely1h75rsl0tixj20u00xdmyh.jpg http://ww2.sinaimg.cn/large/668c33dely1h75rsl9yolj20tc0pxjsx.jpg http://ww4.sinaimg.cn/large/668c33dely1h75rslhu2cj20tu190tb2.jpg,无,2022-10-15 10:36 ,nova8 我由我掌镜,34,4,19
MaoIDCKgm,https://weibo.cn/comment/MaoIDCKgm?uid=2180399745&rl=0#cmtfrm,【#世界大学最新排名公布#！#7所内地高校进入世界大学前100名#】10月12日，泰晤士高等教育（THE）发布了2023年世界大学排名结果，7所中国内地高校进入世界大学排名前100。泰晤士高等教育首席知识官菲尔·巴蒂针对2023年世界大学排名结果评论称：“中国内地高校近年来在全球排名中上升潜力惊人。”排名↓#热点经纬线#（来源：红星新闻） 世界大学最新排名公布！7所中国内地高校进入前100名                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-15 10:36 ,微博 weibo.com,95,13,17
MaoIrtHFZ,https://weibo.cn/comment/MaoIrtHFZ?uid=2180399745&rl=0#cmtfrm,#餐馆外卖1毛钱可指定炒菜厨师#【#成都一餐馆外卖平台上架厨师#，店长：让厨师走到台前让顾客放心】10月14日上午，在成都的王女士通过手机下单了一份外卖时偶然发现，和其他店铺不一样，这家餐馆可以指定炒菜厨师。怀着好奇的心理，王女士选择了“要徐师傅炒”。点外卖还可以指定炒菜厨师，王女士感觉“挺新鲜”。记者了解到，这是这家餐馆在本月初才推出的新服务：厨龄在3-5年的八位厨师轮流上岗，网友可以根据厨师特色来选择。对此，成都餐饮同业公会秘书长袁小然认为，“不管是炒作还是噱头，这家饭店敢于人先的创新行为，就值得我点个赞。”（来源：红星新闻）             [组图共2张]      原图                             ,http://ww2.sinaimg.cn/large/001RUg1Nly8h75rmdgr0mj60tu0naabh02.jpg http://ww4.sinaimg.cn/large/001RUg1Nly8h75rmdg9noj60g20stta402.jpg,无,2022-10-15 10:35 ,微博发布平台专业版,10,0,0
wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
MaoPb1Ijt,https://weibo.cn/comment/MaoPb1Ijt?uid=2180399745&rl=0#cmtfrm,【#韩国宫殿野猪出没#！韩媒：#韩国多地接连出现野猪#，市民束手无策】据韩国纽西斯通讯社14日报道，韩国四大宫殿之一的昌德宫内于13日下午闯入一头野猪，消防队在抵达现场后并没有将其成功捕获。因此，昌德宫方面取消了原计划于当晚举行的夜间游览活动。另据韩国《亚洲经济》报道，首尔、釜山等地市中心近日接连发生野猪出没的情况，市民对此束手无策，感到不安。（来源：环球网） 韩国宫殿野猪出没！韩媒：多地市中心接连出现野猪，市民束手无策                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-15 10:52 ,微博 weibo.com,1,0,1
MaoP82cow,https://weibo.cn/comment/MaoP82cow?uid=2180399745&rl=0#cmtfrm,IN话题指南:【#山东女生偶遇超大地瓜被震惊#：山东不仅人高马大地瓜也大得出奇】10月14日，山东济宁，一女生在街头无意看到一车红薯，红薯体型让她惊呆了，女生称比她头都要大好几圈，从来没见过这么大的红薯。她笑称，山东不仅人高马大，地瓜也大得出奇，一个红薯大概有几十斤重。@齐鲁晚报 齐鲁晚报的微博视频  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-15 10:52 ,微博视频号,2,0,0
MaoMZpTH4,https://weibo.cn/comment/MaoMZpTH4?uid=2180399745&rl=0#cmtfrm,程师视野:有点乱？S妈祝福汪小菲新恋情，曝大S曾想撮合她和前公公在一起  详情==> 有点乱？S妈祝福汪小菲新恋情，曝大S曾想撮合她和前公公在一起   [组图共7张] 原图 ,http://ww2.sinaimg.cn/large/e86ec677ly8h2jau6wbolj20e70e3dg5.jpg http://ww4.sinaimg.cn/large/e3445697ly8h2jav7yishj20f90dlaan.jpg http://ww1.sinaimg.cn/large/e86ec677ly8h2jaycudajj20hs0aotad.jpg http://ww2.sinaimg.cn/large/e3445697ly8h2jazf9bqfj20hs0emjsj.jpg http://ww1.sinaimg.cn/large/e86ec677ly8h2jb2igt25j20h10c3aai.jpg http://ww4.sinaimg.cn/large/e3445697ly8h2jb3jriiwj20hs0bv3zt.jpg http://ww1.sinaimg.cn/large/e86ec677ly8h2jb6og73uj20hs0bvjst.jpg,无,2022-10-15 10:47 ,编程客网,0,0,0
MaoLhhJGk,https://weibo.cn/comment/MaoLhhJGk?uid=2180399745&rl=0#cmtfrm,新浪资讯台:现实版的天竺鼠车车大部队有被可爱到kanazawa_joho  @Eleven11dream Eleven11dream的微博视频  ,https://h5.sinaimg.cn/m/emoticon/icon/default/d_taikaixin-b7d86de3fd.png,无,2022-10-15 10:42 ,微博视频号,11,3,5
MaoK7aGR6,https://weibo.cn/comment/MaoK7aGR6?uid=2180399745&rl=0#cmtfrm,#屠呦呦为测青蒿素安全性曾以身试药# 【她以身试药，用一株小草改变了世界！】“青蒿素是中医药给世界的一份礼物”，青蒿素问世50年来，挽救了全球数百万人的生命。带领团队攻坚克难，研究发现青蒿素的，正是“共和国勋章”获得者屠呦呦。她说：“一个科研的成功不会很轻易，要做出艰苦的努力”↓↓↓向每一位勇敢前行的科研工作者致敬！（央视新闻微信公众号） 她以身试药，用一株小草改变了世界！                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-15 10:39 ,微博 weibo.com,128,8,10
MaoJSo6vp,https://weibo.cn/comment/MaoJSo6vp?uid=2180399745&rl=0#cmtfrm,杜兰特中文网:威斯布鲁克离开了球场，直接回了更衣室。#NBA季前赛##湖人vs国王##NBA吐槽大会#  [组图共2张] 原图 ,http://ww3.sinaimg.cn/large/61ff3255gy1h75s3y8owhg20k909r4qw.gif http://ww3.sinaimg.cn/large/61ff3255gy1h75rvizg32j20x409gwh4.jpg,无,2022-10-15 10:39 ,新版微博 weibo.com,130,2,23
MaoIHnNGQ,https://weibo.cn/comment/MaoIHnNGQ?uid=2180399745&rl=0#cmtfrm,简直笑哭了:笑死了哈哈哈哈哈哈哈哈我们表白墙上的奇葩事  [组图共9张] 原图 ,http://ww4.sinaimg.cn/large/668c33dely1h75rsj3vkwj20tz1nugp1.jpg http://ww2.sinaimg.cn/large/668c33dely1h75rsjia8ej20u01jkgqk.jpg http://ww2.sinaimg.cn/large/668c33dely1h75rsjtmbpj20u00yyjum.jpg http://ww1.sinaimg.cn/large/668c33dely1h75rsk427jj20m518ht9r.jpg http://ww4.sinaimg.cn/large/668c33dely1h75rski06bj20tw1n6jx5.jpg http://ww4.sinaimg.cn/large/668c33dely1h75rsks88zj20u01j3aei.jpg http://ww3.sinaimg.cn/large/668c33dely1h75rsl0tixj20u00xdmyh.jpg http://ww2.sinaimg.cn/large/668c33dely1h75rsl9yolj20tc0pxjsx.jpg http://ww4.sinaimg.cn/large/668c33dely1h75rslhu2cj20tu190tb2.jpg,无,2022-10-15 10:36 ,nova8 我由我掌镜,34,4,19
MaoIDCKgm,https://weibo.cn/comment/MaoIDCKgm?uid=2180399745&rl=0#cmtfrm,【#世界大学最新排名公布#！#7所内地高校进入世界大学前100名#】10月12日，泰晤士高等教育（THE）发布了2023年世界大学排名结果，7所中国内地高校进入世界大学排名前100。泰晤士高等教育首席知识官菲尔·巴蒂针对2023年世界大学排名结果评论称：“中国内地高校近年来在全球排名中上升潜力惊人。”排名↓#热点经纬线#（来源：红星新闻） 世界大学最新排名公布！7所中国内地高校进入前100名                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-15 10:36 ,微博 weibo.com,95,13,17
wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
MapRsz4iD,https://weibo.cn/comment/MapRsz4iD?uid=2180399745&rl=0#cmtfrm,"#高校办摘柿子大赛争柿王称号#【高校办摘柿子大赛13队激烈角逐：""愿君多采撷""队夺冠】近日，@西北工业大学 举行一年一度""柿子采摘大赛""，13支队伍参赛，使用统一的采摘工具。最终，""愿君多采撷""队共摘28.15公斤柿子，获得冠军；""好柿连连""队摘下的一颗柿子夺得""柿王""称号。食堂师傅现场炸制柿饼，与师生们一起分享收获的喜悦。#高校组织采摘活动让学生体验秋收#  @江苏新闻 江苏新闻的微博视频                                 ",https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-15 13:30 ,微博视频号,64,5,2
MapRfBayh,https://weibo.cn/comment/MapRfBayh?uid=2180399745&rl=0#cmtfrm,【外媒：普京称对俄乌冲突“不后悔”，警告北约不要造成“全球灾难”】据英国天空新闻网、美国彭博社等媒体报道，在当地时间周五（14日）哈萨克斯坦首都阿斯塔纳举行的新闻发布会上，俄罗斯总统普京发表讲话并回答记者提问，他表示自己对俄乌冲突“不后悔”，同时警告北约不要与俄罗斯发生直接冲突、从而造成“全球灾难”。#普京称对俄乌冲突不后悔#报道称，当天有记者提问普京是否对当前俄乌冲突感到“后悔”，后者迅速回答“不”。“说得委婉点，现在发生的事情并不愉快。但（如果不这么做）我们会在之后面临同样的情况，而且对我们来说会更糟，”彭博社称，普京表示，“我们的行动是正确且及时的。”此外，综合天空新闻网、“今日俄罗斯”（RT）电视台报道，普京还被问到如果乌克兰可能失败、此时北约介入俄乌冲突的可能性的问题，对此他警告北约不要这样做，“（北约）派遣军队与俄罗斯军队直接对抗是非常危险的一步，这可能导致一场全球灾难。我希望那些谈论这些事的人有足够的理智，不要采取这样的措施。”当地时间14日，俄罗斯总统普京在哈萨克斯坦阿斯塔纳召开新闻发布会。据稍早前报道，普京在该发布会上表示，俄方目前已经完成动员22万余人，所有动员措施将在两周内完成。他还表示，俄罗斯无意摧毁乌克兰，俄罗斯军队没有必要对乌克兰军事基础设施进行另外一系列打击。此外，据法新社消息，在被问及二十国集团（G20）峰会期间与美国总统拜登会谈的可能性时，普京称他认为没有必要与后者会谈。 环视频的微博视频                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-15 13:30 ,微博视频号,44,1,5
MapR9q1BI,https://weibo.cn/comment/MapR9q1BI?uid=2180399745&rl=0#cmtfrm,"网路冷眼:【Optimize Your Environment for Development and Production: A Pydantic Tutorial, Part 2】网页链接 优化开发和生产环境：Pydantic 教程，第 2 部分。  [组图共3张] 原图 ",http://ww2.sinaimg.cn/large/663aa05aly1h73vgn1xaaj20k00ee74x.jpg http://ww3.sinaimg.cn/large/663aa05aly1h73vii7l2tj20lo0ewgma.jpg http://ww2.sinaimg.cn/large/663aa05aly1h73viiu3iij20lo0ewgmq.jpg,无,2022-10-15 13:30 ,微博 weibo.com,6,4,0
MapPEysXh,https://weibo.cn/comment/MapPEysXh?uid=2180399745&rl=0#cmtfrm,【消息称苹果混合现实头显支持虹膜扫描 ：方便支付和多账号登录】#苹果要闻# 知情人士今日称，苹果公司将于明年推出人们那期待已久的混合现实（MR）头显，支持虹膜扫描等功能，让竞争对手Meta的最新产品望尘莫及。据两位帮助苹果开发MR头显的人士透露，苹果的MR头显支持虹膜扫描功能，可对佩戴者的虹膜进行扫描。这意味着，只要用户戴上这款头显，就能快速登录其账号。显然，该功能特别适合于多用户使用同一设备。此外，该功能还允许用户通过MR头显进行快速支付，就像iPhone允许人们通过扫描自己的指纹或面部来确认支付一样。消息称苹果MR头显支持虹膜扫描：方便支付和多账号登录                  原图                             ,https://wx3.sinaimg.cn/large/989d17dbly8h75wl2g33qj20fa08ndgc.jpg,无,2022-10-15 13:26 ,微博发布平台专业版,2,1,1
MapPeBzxk,https://weibo.cn/comment/MapPeBzxk?uid=2180399745&rl=0#cmtfrm,环球网:【山河多姿多彩！#卫星图鸟瞰大地调色盘#】祖国山河，美得令人惊叹。从卫星视角鸟瞰大地调色盘，哪一款是你的最爱？#卫星拍下的壮美神州大地#↓↓收藏！（青流视频）青流视频的微博视频  ,https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png,无,2022-10-15 13:25 ,微博视频号,41,7,3
